min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
52,1478,1500,164,52,63,1500,73,5,6738,204716,14245,69,12858,206036,18473,93860500,6,12358,18273766,6520,413401,localForwarding
52,1485,1500,134,52,59,804,38,5,9685,360171,19757,96,18287,223886,24110,34712883,6,3585,5326114,1894,113201,localForwarding
52,1488,1500,115,52,59,1500,43,5,4030,312881,8452,15,7666,310020,10911,174976768,6,40566,60381990,21403,1264005,localForwarding
52,1485,1500,130,52,60,1500,51,5,5127,140057,10089,7,9758,142373,12940,147507312,6,26623,39559610,14050,843825,localForwarding
52,1483,1500,144,52,61,1500,58,4,7877,310079,14710,86,15043,222364,18334,76322135,6,9018,13377742,4743,290437,localForwarding
52,1485,1500,134,52,61,1500,58,5,5659,339082,10769,67,10776,186251,13568,127819331,6,20203,30015810,10659,650421,localForwarding
52,1490,1500,105,52,58,804,30,6,7996,313460,12328,97,15279,179284,14150,57299409,6,7167,10684914,3745,219101,localForwarding
52,1479,1500,159,52,62,1500,69,4,6846,204716,14114,69,13053,206036,18199,103861741,6,13618,20154326,7189,451741,localForwarding
52,1488,1500,119,52,59,804,34,5,9161,360171,17878,96,17356,223886,21741,44709531,6,4879,7262314,2572,152009,localForwarding
52,1488,1500,114,52,58,1500,42,5,4145,312881,8504,15,7884,310020,10950,184986599,6,41863,62322946,22081,1302717,localForwarding
52,1486,1500,128,52,59,1500,50,5,5247,140057,10110,7,9987,142373,12920,157500030,6,27918,41495294,14729,882685,localForwarding
52,1476,1500,173,52,64,1500,81,4,8443,310079,17264,86,16119,227630,22178,85260577,6,9068,13387702,4788,308793,localForwarding
52,1486,1500,130,52,60,1500,57,5,5782,339082,10727,67,11012,186251,13455,137810735,6,21501,31958074,11338,689281,localForwarding
52,1491,1500,100,52,58,804,29,6,7950,313460,11944,93,15217,179284,13648,67299845,6,8466,12628078,4418,257553,localForwarding
52,1481,1500,153,52,62,1500,67,4,6924,204716,13829,69,13198,206036,17738,113864940,6,14918,22099870,7867,490549,localForwarding
52,1489,1500,112,52,58,804,32,5,8845,360171,16668,96,16791,223886,20186,54711155,6,6186,9214942,3254,191025,localForwarding
52,1488,1500,113,52,58,1500,42,5,4251,312881,8660,15,8087,310020,11135,194980424,6,43164,64268734,22762,1341729,localForwarding
52,1486,1500,126,52,59,1500,49,5,5355,140057,10110,7,10192,142373,12872,167508067,6,29228,43454654,15413,921853,localForwarding
61,65,73,5,77,110,148,29,999,110473,219351,64193,868,70166,127521,42732,186252323,17,24,1560,24,2640,DNS
52,71,137,25,52,86,176,34,1241,273933,814751,264181,275,233696,705693,213104,7503441,6,19,1357,19,1650,FTP
52,1473,1500,182,52,65,1500,81,4,8828,310079,18608,86,16831,227630,23891,96316754,6,9746,14363222,5145,334749,localForwarding
52,1486,1500,127,52,60,1500,55,3,5889,339082,10702,67,11219,186251,13368,147810019,6,22811,33918042,12020,728297,localForwarding
52,1487,1500,127,52,60,1500,55,6,8253,313460,13569,93,15797,221291,16408,76143414,6,8996,13377670,4713,284381,localForwarding
52,1482,1500,149,52,61,1500,64,4,6984,204716,13640,69,13316,206036,17399,123858769,6,16220,24044750,8548,529513,localForwarding
52,1490,1500,107,52,58,804,30,5,8944,360171,16473,96,16993,223886,19858,64709990,6,7236,10785518,3803,222501,localForwarding
52,1489,1500,112,52,58,1500,42,5,4376,312881,8936,15,8325,310020,11494,204976556,6,44217,65845074,23311,1373157,localForwarding
52,1487,1500,125,52,59,1500,49,5,5499,141099,10453,7,10470,142373,13273,177499316,6,30276,45021422,15960,953081,localForwarding
52,1475,1500,175,52,64,1500,77,4,8895,310079,18382,86,16965,227630,23496,106333453,6,10797,15934714,5695,366277,localForwarding
52,1487,1500,125,52,60,1500,54,3,6049,339082,10907,67,11526,186251,13575,157817684,6,23862,35490534,12568,759625,localForwarding
52,1480,1500,155,52,62,1500,66,6,8919,388652,17663,93,17019,485049,22628,87261873,6,9039,13386754,4750,296129,localForwarding
52,1483,1500,145,52,61,1500,62,4,7138,204716,13715,69,13614,206036,17405,133858915,6,17267,25611274,9096,560937,localForwarding
52,1491,1500,104,52,58,804,29,5,8981,360171,16146,96,17093,223886,19404,74710754,6,8319,12404218,4366,254705,localForwarding
52,1489,1500,112,52,58,1500,41,5,4493,312881,9295,15,8546,310020,11950,214983677,6,45292,67449926,23879,1405669,localForwarding
52,1487,1500,124,52,59,1500,48,5,5630,141099,10733,7,10718,142373,13597,187497375,6,31351,46626474,16520,985177,localForwarding
52,1477,1500,168,52,63,1500,74,4,8931,310079,18043,86,17041,227630,22939,116334071,6,11876,17548702,6255,398229,localForwarding
52,1487,1500,124,52,60,1500,53,3,6189,339082,11127,67,11793,186251,13838,167813261,6,24934,37091446,13132,791929,localForwarding
52,1473,1500,182,52,65,1500,83,6,9617,388652,20755,93,18331,485049,27022,97277471,6,9090,13397646,4796,313049,localForwarding
52,1483,1500,141,52,61,1500,61,4,7267,204716,13763,69,13855,206036,17379,143860852,6,18342,27219406,9658,593089,localForwarding
52,1489,1500,113,52,58,804,31,5,9231,360171,17117,96,17585,274410,20845,84656741,6,8983,13380682,4722,276481,localForwarding
52,1489,1500,111,52,58,1500,41,5,4611,312881,9469,15,8774,310020,12160,224988907,6,46302,68960414,24401,1435501,localForwarding
52,1487,1500,122,52,59,1500,47,5,5764,141099,10946,7,10977,142373,13848,197496309,6,32355,48127962,17045,1015165,localForwarding
52,1479,1500,162,52,63,1500,71,4,9009,310079,17864,86,17192,227630,22595,126321333,6,12882,19053366,6782,428417,localForwarding
52,1487,1500,123,52,60,1500,52,3,6335,339082,11514,67,12071,186251,14277,177803223,6,25938,38591622,13657,821965,localForwarding
52,1474,1500,180,52,65,1500,80,6,9887,388652,21350,93,18851,485049,27640,107297476,6,9854,14527606,5198,337985,localForwarding
52,1484,1500,138,52,61,1500,59,4,7406,204716,13906,69,14124,206036,17512,153859736,6,19343,28718042,10184,623129,localForwarding
52,1482,1500,150,52,61,1500,64,5,9938,360171,20378,96,18872,283341,25523,94637230,6,9035,13391018,4768,295577,localForwarding
52,1489,1500,110,52,58,1500,40,5,4716,312881,9628,15,8973,310020,12351,234980837,6,47393,70590818,24972,1468265,localForwarding
52,1487,1500,121,52,59,1500,47,5,5886,141099,11206,7,11203,142373,14154,207507306,6,33383,49663162,17591,1046645,localForwarding
52,1480,1500,157,52,62,1500,69,4,9023,310079,17572,86,17219,227630,22119,136329919,6,13971,20682530,7353,461085,localForwarding
52,1488,1500,121,52,60,1500,51,3,6449,339082,11622,67,12291,186251,14372,187804990,6,27030,40225934,14226,854529,localForwarding
52,1476,1500,172,52,64,1500,76,6,9820,388652,20768,93,18720,485049,26748,117296925,6,10941,16153770,5768,370553,localForwarding
52,1485,1500,135,52,60,1500,58,4,7501,204716,13905,69,14307,206036,17455,163865590,6,20436,30352982,10753,655693,localForwarding
52,1476,1500,173,52,64,1500,80,5,10475,360171,22572,96,19911,283341,28845,103318957,6,9075,13398826,4805,309965,localForwarding
52,1489,1500,110,52,58,1500,40,5,4820,312881,9839,15,9173,310020,12608,244986243,6,48441,72157874,25520,1499593,localForwarding
52,1487,1500,120,52,59,1500,46,5,5998,141099,11353,7,11417,142373,14320,217508924,6,34429,51227874,18142,1078225,localForwarding
52,1481,1500,153,52,62,1500,66,4,9058,310079,17468,86,17296,227630,21945,146333947,6,15022,22254470,7898,492257,localForwarding
52,1488,1500,119,52,59,1500,50,3,6564,339082,11823,67,12509,186251,14608,197817077,6,28080,41795230,14779,886117,localForwarding
52,1478,1500,166,52,63,1500,73,6,9792,388652,20319,93,18683,485049,26063,127298471,6,11994,17728966,6315,401829,localForwarding
52,1485,1500,133,52,60,1500,56,4,7597,204716,13941,69,14499,206036,17426,173850592,6,21491,31930274,11299,687013,localForwarding
52,1473,1500,183,52,65,1500,81,5,11008,360171,24475,96,20869,283341,31233,114705114,6,9536,14052678,5058,329937,localForwarding
52,1489,1500,109,52,58,1500,40,5,4926,312881,10007,15,9373,310020,12808,254979275,6,49430,73636758,26039,1529257,localForwarding
52,1488,1500,119,52,59,1500,46,5,6111,141099,11539,7,11634,142373,14532,227485306,6,35423,52714522,18661,1107853,localForwarding
52,1482,1500,148,52,62,1500,64,4,9119,310079,17326,86,17409,227630,21696,156330929,6,16018,23745614,8420,522185,localForwarding
52,1488,1500,118,52,59,1500,50,3,6685,339082,11946,67,12738,186251,14716,207820515,6,29069,43276154,15299,915893,localForwarding
52,1479,1500,161,52,63,1500,71,6,9816,388652,20123,73,18716,485049,25711,137305769,6,12984,19209038,6838,431713,localForwarding
52,1486,1500,131,52,60,1500,55,4,7706,204716,14030,69,14709,206036,17492,183847384,6,22484,33416318,11818,716737,localForwarding
52,1475,1500,175,52,64,1500,78,5,11005,360171,23900,96,20877,283341,30366,124705111,6,10451,15422034,5534,357185,localForwarding
52,1489,1500,109,52,58,1500,40,5,5036,312881,10338,15,9581,310020,13230,264969538,6,50334,74987086,26518,1556661,localForwarding
52,1488,1500,118,52,59,1500,45,5,6234,141099,11721,7,11866,142373,14719,237508440,6,36336,54080494,19139,1135205,localForwarding
52,1483,1500,146,52,61,1500,63,4,9219,310079,17317,86,17598,227630,21566,166323326,6,16927,25103154,8898,549441,localForwarding
52,1488,1500,117,52,59,1500,49,3,6817,339082,12174,67,12986,186251,14932,217816590,6,29976,44631078,15773,942989,localForwarding
52,1480,1500,157,52,62,1500,68,6,9894,388652,19909,73,18857,485049,25300,147283074,6,13890,20563750,7316,459065,localForwarding
52,1486,1500,129,52,60,1500,54,4,7834,204716,14130,69,14950,206036,17546,193862865,6,23396,34780934,12296,744089,localForwarding
52,1477,1500,170,52,63,1500,75,5,10958,360171,23377,70,20813,283341,29606,134696978,6,11408,16851750,6032,385721,localForwarding
52,1489,1500,108,52,58,1500,39,5,5137,312881,10531,15,9773,310020,13472,274986445,6,51293,76419210,27021,1585457,localForwarding
52,1488,1500,117,52,59,1500,45,5,6341,151672,11872,7,12075,142373,14882,247507884,6,37292,55508974,19638,1163793,localForwarding
52,79,158,34,52,88,176,35,1235,268904,814751,247689,275,235800,705693,199706,80986326,6,25,1981,25,2207,FTP
52,1483,1500,143,52,61,1500,61,4,9284,310079,17302,86,17725,227630,21483,176325392,6,17884,26534046,9400,578185,localForwarding
52,1489,1500,116,52,59,1500,48,3,6927,339082,12333,67,13203,186251,15128,227811004,6,30940,46071526,16275,971733,localForwarding
52,1481,1500,153,52,62,1500,66,6,9924,388652,19646,73,18930,485049,24881,157284653,6,14854,22003918,7817,487757,localForwarding
52,1486,1500,127,52,60,1500,53,4,7936,204716,14284,69,15148,206036,17703,203849464,6,24351,36208874,12796,772585,localForwarding
52,1478,1500,164,52,63,1500,72,5,10921,360171,22930,70,20766,283341,28961,144708519,6,12363,18281042,6527,413957,localForwarding
52,1489,1500,108,52,58,1500,39,5,5235,312881,10642,15,9961,310020,13598,284989165,6,52250,77851774,27515,1613689,localForwarding
52,1488,1500,116,52,59,1500,44,5,6445,152022,12094,7,12273,155628,15162,257502953,6,38245,56932738,20136,1192329,localForwarding
52,84,158,37,52,89,176,36,1235,266182,814751,240658,275,237589,705693,196295,94713846,6,31,2605,31,2764,FTP
52,1484,1500,141,52,61,1500,60,4,9349,310079,17364,73,17845,227630,21533,186333079,6,18833,27949146,9897,606621,localForwarding
52,1489,1500,115,52,59,1500,48,3,7034,339082,12447,67,13408,186251,15235,237800793,6,31890,47492014,16771,1000165,localForwarding
52,1482,1500,149,52,62,1500,65,6,9957,388652,19479,73,19003,485049,24587,167304005,6,15812,23436310,8313,516141,localForwarding
52,1487,1500,126,52,60,1500,53,4,8032,204716,14327,69,15335,206036,17701,213857377,6,25308,37638350,13293,801069,localForwarding
52,1479,1500,159,52,62,1500,70,5,10866,360171,22444,70,20677,283341,28253,154702381,6,13343,19745402,7039,443269,localForwarding
52,1490,1500,107,52,58,1500,39,5,5326,312881,10849,15,10135,310020,13841,294971510,6,53223,79307986,28029,1643105,localForwarding
52,1488,1500,116,52,59,1500,44,5,6551,152022,12387,7,12466,155628,15529,267503176,6,39139,58266234,20626,1220449,localForwarding
52,87,158,39,52,89,176,36,1235,264292,833616,250281,275,239421,705693,193535,107302479,6,37,3229,37,3321,FTP
52,1484,1500,139,52,61,1500,59,4,9390,310079,17350,73,17925,227630,21463,196332229,6,19811,29410442,10411,635989,localForwarding
52,1489,1500,115,52,59,1500,47,3,7144,339082,12647,67,13613,186251,15463,247790898,6,32796,48843238,17252,1027769,localForwarding
52,1482,1500,147,52,61,1500,63,6,9972,388652,19332,73,19030,485049,24345,177302993,6,16788,24892758,8828,545609,localForwarding
52,1487,1500,124,52,60,1500,52,4,8111,204716,14332,69,15490,206036,17651,223844823,6,26288,39103790,13805,830381,localForwarding
52,1480,1500,155,52,62,1500,68,5,10880,360171,22137,70,20700,283341,27760,164696454,6,14247,21098146,7514,470465,localForwarding
52,1490,1500,106,52,58,1500,38,5,5423,312881,10978,15,10318,310020,13984,304981473,6,54126,80659830,28502,1670197,localForwarding
52,1488,1500,115,52,59,1500,43,5,6655,152022,12610,7,12662,155628,15794,277508017,6,40049,59628362,21094,1247185,localForwarding
52,1484,1500,137,52,60,1500,57,4,9464,310079,17329,73,18068,227630,21388,206331868,6,20716,30762446,10882,662977,localForwarding
52,1489,1500,114,52,59,1500,47,3,7250,339082,12899,67,13813,186251,15794,257821340,6,33698,50190782,17728,1054969,localForwarding
52,1483,1500,145,52,61,1500,61,6,10027,388652,19255,73,19141,485049,24184,187301504,6,17695,26247010,9299,572549,localForwarding
52,1487,1500,123,52,60,1500,51,4,8210,204716,14437,69,15680,206036,17725,233859890,6,27196,40461230,14276,857321,localForwarding
52,1481,1500,151,52,62,1500,66,5,10882,360171,21826,70,20720,283341,27289,174705659,6,15163,22467634,7990,497713,localForwarding
52,1490,1500,106,52,58,1500,38,5,5514,312881,11125,15,10495,310020,14155,314988852,6,55037,82022850,28976,1697293,localForwarding
52,1489,1500,114,52,59,1500,43,5,6751,152022,12755,7,12845,155628,15956,287503881,6,40956,60984254,21573,1274589,localForwarding
52,1485,1500,135,52,60,1500,56,4,9527,310079,17319,73,18189,227630,21334,216331525,6,21629,32128738,11357,690125,localForwarding
52,1489,1500,113,52,59,1500,46,3,7348,339082,13107,67,13996,186251,16045,267803539,6,34610,51554126,18209,1082477,localForwarding
52,1483,1500,142,52,61,1500,60,6,10074,388652,19080,73,19231,485049,23870,197293563,6,18605,27608610,9775,599797,localForwarding
52,1487,1500,122,52,59,1500,50,4,8300,204716,14509,69,15851,206036,17774,243865956,6,28108,41824526,14753,884621,localForwarding
52,1482,1500,148,52,62,1500,64,5,10872,360171,21491,70,20711,283341,26796,184709178,6,16098,23865622,8475,525525,localForwarding
52,1490,1500,105,52,58,1500,38,5,5601,312881,11350,15,10660,310020,14419,324984722,6,55962,83406014,29465,1725217,localForwarding
52,1489,1500,114,52,59,1500,43,5,6840,152022,12913,7,13017,155628,16139,297502298,6,41887,62375922,22057,1302253,localForwarding
52,1485,1500,132,52,60,1500,55,4,9577,310079,17249,73,18287,227630,21193,226332491,6,22560,33521982,11844,717993,localForwarding
52,1489,1500,112,52,59,1500,46,3,7436,339082,13241,67,14164,186251,16201,277800385,6,35544,52949430,18699,1110549,localForwarding
52,1484,1500,140,52,61,1500,59,6,10106,388652,18952,73,19294,485049,23640,207305909,6,19538,29001838,10262,627617,localForwarding
52,1488,1500,120,52,59,1500,50,4,8377,204716,14584,69,16001,206036,17834,253856720,6,29043,43223818,15239,912437,localForwarding
52,1482,1500,146,52,61,1500,62,5,10850,360171,21523,70,20657,283341,26826,194700148,6,17046,25279142,8982,554433,localForwarding
52,1490,1500,105,52,58,1500,38,5,5682,312881,11490,15,10814,310020,14598,334989615,6,56927,84847554,29970,1754117,localForwarding
52,1489,1500,113,52,59,1500,42,5,6920,152022,12989,7,13170,155628,16207,307488236,6,42844,63806734,22559,1330997,localForwarding
52,89,158,40,52,90,176,37,1235,258571,833616,247190,275,235895,705693,188486,147690631,6,43,3853,43,3878,FTP
52,1486,1500,130,52,60,1500,54,4,9615,310079,17301,73,18352,227630,21213,236309468,6,23510,34945198,12347,746789,localForwarding
52,1489,1500,111,52,59,1500,45,3,7515,339082,13307,67,14315,186251,16241,287800180,6,36502,54383222,19201,1139197,localForwarding
52,1484,1500,137,52,60,1500,57,6,10119,388652,18782,73,19323,485049,23355,217304460,6,20498,30437582,10764,656361,localForwarding
52,1488,1500,119,52,59,1500,49,4,8442,204716,14650,69,16125,206036,17897,263860378,6,29999,44654898,15743,941285,localForwarding
52,1483,1500,144,52,61,1500,61,5,10785,360171,21419,70,20524,283341,26698,204708797,6,18082,26824542,9528,585705,localForwarding
52,1490,1500,104,52,58,1500,37,5,5753,312881,11534,15,10949,310020,14628,344989435,6,57968,86405694,30514,1785237,localForwarding
52,1489,1500,112,52,58,1500,42,5,6984,152022,13052,7,13295,155628,16266,317495423,6,43884,65361334,23100,1361913,localForwarding
52,87,158,41,52,88,176,34,1235,258346,833616,253353,275,250895,956244,216438,155202064,6,52,4558,50,4441,FTP
52,1486,1500,128,52,60,1500,53,4,9613,310079,17179,73,18351,227630,21024,246333347,6,24557,36509642,12892,778009,localForwarding
52,1489,1500,111,52,59,1500,45,3,7573,339082,13324,67,14426,186251,16238,297816477,6,37543,55938842,19748,1170569,localForwarding
52,1485,1500,135,52,60,1500,56,6,10094,388652,18546,73,19278,485049,22999,227287587,6,21540,31995254,11307,687429,localForwarding
52,1488,1500,117,52,59,1500,48,4,8482,204716,14594,69,16201,206036,17784,273863990,6,31040,46211838,16286,972305,localForwarding
52,1484,1500,141,52,61,1500,59,5,10697,360171,21103,70,20343,283341,26268,214710662,6,19166,28443398,10104,618777,localForwarding
52,1490,1500,104,52,58,1500,37,5,5817,312881,11578,15,11068,310020,14665,354969686,6,59049,88022442,31087,1818201,localForwarding
52,1489,1500,111,52,58,1500,41,5,7027,152022,13029,7,13378,155628,16214,327503781,6,45042,67094702,23705,1396637,localForwarding
52,1487,1500,127,52,60,1500,52,4,9591,310079,17057,73,18305,227630,20841,256333975,6,25656,38152358,13472,811337,localForwarding
52,1490,1500,110,52,59,1500,44,3,7605,339082,13271,67,14490,186251,16145,307812073,6,38700,57669598,20351,1205045,localForwarding
52,1485,1500,133,52,60,1500,55,6,10050,388652,18406,73,19188,485049,22813,237306219,6,22625,33616378,11882,720449,localForwarding
52,1488,1500,116,52,59,1500,47,4,8490,204716,14572,69,16213,206036,17745,283855723,6,32189,47928354,16889,1006877,localForwarding
52,1484,1500,138,52,61,1500,58,5,10598,360171,20747,70,20172,283341,25800,224705536,6,20287,30120162,10684,651913,localForwarding
52,1490,1500,103,52,58,1500,37,5,5876,312881,11568,15,11180,310020,14624,364979835,6,60165,89692530,31671,1851593,localForwarding
52,1489,1500,110,52,58,1500,41,5,7074,152022,13027,7,13469,155628,16189,337491069,6,46156,68761758,24287,1429877,localForwarding
52,1487,1500,125,52,60,1500,51,4,9566,310079,16871,73,18260,227630,20571,266331399,6,26768,39816798,14053,844525,localForwarding
52,1490,1500,109,52,59,1500,44,3,7643,339082,13211,67,14566,186251,16036,317810741,6,39818,59341110,20931,1238181,localForwarding
52,1486,1500,131,52,60,1500,54,6,10002,388652,18355,73,19090,485049,22769,247306126,6,23740,35283414,12467,753989,localForwarding
52,1489,1500,115,52,59,1500,47,4,8506,204716,14483,69,16248,206036,17597,293859494,6,33301,49592618,17470,1040065,localForwarding
52,1485,1500,136,52,60,1500,56,5,10514,360171,20486,67,20010,283341,25455,234711320,6,21401,31785194,11272,685609,localForwarding
52,1490,1500,103,52,58,1500,37,5,5932,312881,11700,15,11288,310020,14789,374963388,6,61276,91350534,32250,1884725,localForwarding
52,1489,1500,109,52,58,1500,41,5,7118,152022,12989,7,13555,155628,16112,347502969,6,47274,70434422,24871,1463317,localForwarding
52,1487,1500,123,52,59,1500,50,4,9541,310079,16673,73,18215,227630,20284,276330613,6,27887,41492042,14637,877965,localForwarding
52,1490,1500,108,52,59,1500,43,3,7678,339082,13159,67,14636,186251,15940,327808642,6,40937,61013634,21514,1271569,localForwarding
52,1486,1500,129,52,60,1500,53,6,9955,388652,18113,73,19004,485049,22429,257295200,6,24854,36950030,13049,787229,localForwarding
52,1489,1500,114,52,59,1500,46,4,8520,204716,14383,69,16275,206036,17433,303865237,6,34423,51269978,18055,1073605,localForwarding
52,1485,1500,133,52,60,1500,55,5,10435,360171,20169,67,19875,283341,25038,244710542,6,22521,33461314,11851,718693,localForwarding
52,1490,1500,102,52,58,1500,36,5,5987,312881,11768,15,11393,310020,14867,384987394,6,62389,93015874,32835,1918217,localForwarding
52,1490,1500,109,52,58,1500,40,5,7161,152022,12949,7,13638,155628,16028,357503731,6,48387,72098090,25453,1496557,localForwarding
52,1488,1500,121,52,59,1500,50,4,9518,310079,16488,73,18175,227630,20020,286333855,6,29006,43164806,15218,911201,localForwarding
52,1490,1500,108,52,59,1500,43,3,7712,339082,13125,67,14703,186251,15872,337813195,6,42051,62677450,22097,1304861,localForwarding
52,1487,1500,127,52,60,1500,52,6,9913,388652,17884,73,18923,485049,22097,267306099,6,25968,38615198,13634,820721,localForwarding
52,1489,1500,113,52,59,1500,46,4,8533,204716,14267,69,16303,206036,17248,313847883,6,35543,52945874,18636,1106793,localForwarding
52,1486,1500,131,52,60,1500,54,5,10367,360171,19839,67,19747,283341,24580,254712277,6,23633,35123578,12435,752133,localForwarding
52,1491,1500,102,52,58,1500,36,5,6039,312881,11807,15,11494,310020,14904,394985269,6,63506,94687566,33416,1951453,localForwarding
52,1490,1500,108,52,58,1500,40,5,7202,152022,13027,7,13715,155628,16115,367507881,6,49502,73765662,26040,1530201,localForwarding
52,1488,1500,119,52,59,1500,49,4,9495,310079,16308,73,18137,227630,19758,296321393,6,30127,44841922,15802,944641,localForwarding
52,1490,1500,107,52,59,1500,42,3,7746,339082,13118,67,14765,186251,15844,347819893,6,43164,64339670,22680,1338297,localForwarding
52,1487,1500,126,52,60,1500,51,6,9873,388652,17743,73,18852,485049,21899,277300181,6,27088,40288110,14215,853957,localForwarding
52,1489,1500,112,52,59,1500,45,4,8545,204716,14200,69,16328,206036,17137,323850725,6,36661,54615954,19221,1140237,localForwarding
52,1486,1500,129,52,60,1500,53,5,10303,360171,19558,67,19625,283341,24199,264708289,6,24750,36794470,13021,785629,localForwarding
52,1491,1500,101,52,58,1500,36,5,6089,312881,11804,15,11590,310020,14877,404982448,6,64627,96364754,34001,1984993,localForwarding
52,1490,1500,107,52,58,1500,39,5,7239,152022,13059,7,13789,155628,16153,377509060,6,50616,75431702,26626,1563649,localForwarding
52,1488,1500,118,52,59,1500,48,4,9474,310079,16163,73,18100,227630,19549,306334086,6,31249,46521362,16388,978233,localForwarding
52,1490,1500,107,52,58,1500,42,3,7778,339082,13213,62,14828,186251,15961,357812112,6,44270,65990038,23259,1371381,localForwarding
52,1487,1500,124,52,59,1500,50,6,9834,388652,17548,71,18784,485049,21620,287301158,6,28213,41969122,14799,887397,localForwarding
52,1489,1500,111,52,59,1500,44,4,8558,204716,14252,69,16350,206036,17190,333853103,6,37774,56281206,19806,1173729,localForwarding
52,1486,1500,127,52,60,1500,52,5,10243,360171,19296,67,19511,283341,23842,274699594,6,25871,38469498,13609,819277,localForwarding
52,1491,1500,101,52,58,1500,36,5,6137,312881,11795,15,11684,310020,14843,414984135,6,65750,98046998,34586,2018485,localForwarding
52,1490,1500,107,52,58,1500,39,5,7285,152022,13103,7,13871,155628,16197,387508122,6,51681,77020498,27188,1595993,localForwarding
52,1488,1500,117,52,59,1500,47,4,9454,310079,16033,73,18062,227630,19359,316328006,6,32373,48200778,16975,1011829,localForwarding
52,1490,1500,106,52,58,1500,41,3,7806,339082,13153,62,14883,186251,15855,367820140,6,45394,67671054,23845,1404925,localForwarding
52,1487,1500,122,52,59,1500,49,6,9797,388652,17355,71,18717,485049,21344,297297632,6,29338,43652470,15385,920941,localForwarding
52,1490,1500,110,52,59,1500,44,4,8567,204716,14155,69,16370,206036,17034,343862550,6,38904,57971822,20394,1207425,localForwarding
52,1487,1500,126,52,60,1500,51,5,10188,360171,19013,67,19417,283341,23453,284709031,6,26991,40143714,14191,852613,localForwarding
52,1491,1500,100,52,58,1500,36,5,6183,312881,11794,15,11774,310020,14816,424979330,6,66872,99723230,35168,2051725,localForwarding
52,1490,1500,107,52,58,1500,39,5,7321,152022,13098,7,13940,155628,16168,397495736,6,52796,78688782,27771,1629381,localForwarding
52,1489,1500,116,52,59,1500,47,4,9439,310079,15976,73,18031,227630,19274,326325934,6,33484,49861542,17559,1045221,localForwarding
52,1490,1500,105,52,58,1500,41,3,7833,339082,13096,62,14936,186251,15751,377819199,6,46516,69349102,24429,1438365,localForwarding
52,1488,1500,121,52,59,1500,48,6,9768,388652,17263,71,18662,485049,21218,307305760,6,30450,45315270,15968,954233,localForwarding
52,1490,1500,109,52,59,1500,43,4,8577,204716,14079,69,16391,206036,16905,353859125,6,40020,59640038,20978,1240865,localForwarding
52,1487,1500,124,52,59,1500,50,5,10140,360171,18761,67,19326,283341,23104,294706838,6,28106,41810286,14775,886005,localForwarding
52,1491,1500,100,52,58,1500,35,5,6229,312881,11802,15,11862,310020,14807,434989958,6,67987,101392306,35752,2085165,localForwarding
52,1490,1500,106,52,58,1500,39,5,7355,152022,13052,7,14006,155628,16079,407507610,6,53911,80357834,28354,1662769,localForwarding
52,1489,1500,115,52,59,1500,46,4,9423,310079,15852,73,18005,227630,19096,336323377,6,34602,51533838,18140,1078409,localForwarding
52,1491,1500,104,52,58,1500,41,3,7859,339082,13064,62,14990,186251,15693,387822176,6,47633,71023298,25010,1471553,localForwarding
52,1488,1500,119,52,59,1500,48,6,9740,388652,17067,71,18609,485049,20932,317303565,6,31565,46983482,16550,987569,localForwarding
52,1490,1500,108,52,59,1500,43,4,8588,204716,14011,69,16412,206036,16793,363858174,6,41137,61310930,21560,1274105,localForwarding
52,1487,1500,122,52,59,1500,49,5,10094,360171,18562,67,19244,283341,22837,304694458,6,29224,43483782,15357,919341,localForwarding
52,1491,1500,99,52,58,1500,35,5,6273,312881,11797,15,11947,310020,14780,444989206,6,69107,103068826,36333,2118449,localForwarding
52,1490,1500,105,52,58,1500,38,5,7387,152022,13012,7,14071,155628,16004,417502983,6,55028,82028030,28935,1695957,localForwarding
52,1489,1500,113,52,59,1500,45,4,9408,310079,15822,73,17980,227630,19060,346330551,6,35719,53205402,18720,1111641,localForwarding
52,1491,1500,104,52,58,1500,40,3,7884,339082,13033,62,15038,186251,15628,397818867,6,48746,72687326,25594,1505041,localForwarding
52,1488,1500,118,52,59,1500,47,6,9714,388652,16984,71,18560,485049,20810,327300174,6,32676,48644598,17132,1020809,localForwarding
52,1490,1500,107,52,59,1500,42,4,8598,204716,13996,69,16431,206036,16759,373854690,6,42250,62973950,22143,1307493,localForwarding
52,1488,1500,121,52,59,1500,48,5,10052,360171,18347,67,19166,283341,22537,314699207,6,30342,45155046,15941,952781,localForwarding
52,1491,1500,99,52,58,1500,35,5,6316,312881,11778,15,12029,310020,14732,454984883,6,70221,104734042,36918,2151941,localForwarding
52,1490,1500,104,52,58,1500,38,5,7418,152022,12975,7,14131,155628,15932,427506321,6,56143,83698594,29519,1729397,localForwarding
52,1489,1500,112,52,59,1500,45,4,9394,310079,15690,73,17956,227630,18865,356331341,6,36838,54878262,19303,1145029,localForwarding
52,1491,1500,103,52,58,1500,40,3,7908,339082,13025,62,15086,186251,15603,407822054,6,49868,74362974,26175,1538229,localForwarding
