min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
52,1483,1500,137,52,59,1500,50,5,1699,978850,8210,11,3236,1017896,11595,394996969,6,102554,152180926,54453,3261929,localForwarding
52,1493,1500,90,52,57,1500,31,5,9283,360171,14248,67,17743,283341,16701,964711275,6,102764,153440846,53797,3119581,localForwarding
52,1492,1500,92,52,58,1500,36,5,2143,785034,5889,66,4073,756412,7638,147792662,6,62704,93608598,33130,1934689,localForwarding
52,1493,1500,91,52,58,1500,31,5,9293,360171,14335,67,17762,283341,16825,934685009,6,99414,148432910,52049,3019517,localForwarding
52,1491,1500,99,52,58,1500,38,3,8750,641626,13023,68,16731,680661,15279,505154823,6,56384,84113830,29522,1729793,localForwarding
52,1494,1500,76,52,57,1500,24,4,1914,787767,4016,13,3633,814364,4952,1653814592,6,835746,1249251174,440982,25349749,localForwarding
52,1491,1500,98,52,58,1500,37,3,6195,768308,10749,14,11805,809163,13375,371396843,6,58134,86727534,30563,1788581,localForwarding
52,1479,1500,160,52,62,1500,68,6,11063,1027457,21582,88,21104,1063535,27363,168800314,6,13980,20686446,7354,461089,localForwarding
52,1492,1500,96,52,58,1500,35,6,9288,388652,14708,70,17767,485049,17491,667305545,6,70784,105629670,37034,2159873,localForwarding
52,1491,1500,99,52,58,1500,36,3,10033,998842,15951,65,19191,1040093,19019,644424478,6,62982,93964134,32956,1926469,localForwarding
52,1493,1500,84,52,57,1500,28,4,8861,204716,12733,69,16959,206036,14582,1333855385,6,149211,222913882,78000,4504905,localForwarding
52,1493,1500,84,52,57,1500,28,5,7681,312881,12248,15,14667,310020,14668,1134990164,6,146130,218276262,76571,4421641,localForwarding
52,1481,1500,151,52,62,1500,66,5,6174,641626,13058,95,11750,680661,17130,105155761,6,15125,22412506,7992,497433,localForwarding
52,1493,1500,85,52,57,1500,28,4,8855,204716,12735,69,16947,206036,14588,1273858656,6,142543,212940578,74513,4305245,localForwarding
52,1492,1500,97,52,58,1500,36,4,9266,310079,14853,68,17697,227630,17629,596334131,6,63250,94378974,33147,1937601,localForwarding
52,1494,1500,82,52,57,1500,26,5,8478,152022,12281,7,16209,155628,14132,1557496324,6,182291,272371930,95385,5499417,localForwarding
52,1494,1500,82,52,57,1500,27,4,8871,204716,12576,69,16979,206036,14321,1553857385,6,173848,259753246,90865,5241037,localForwarding
52,1487,1500,125,52,59,1500,39,5,1832,964586,7109,24,3500,1004516,10196,600620121,6,251748,374436326,133456,7899525,localForwarding
52,1493,1500,86,52,57,1500,29,5,8295,152022,12351,7,15850,155628,14399,1117500240,6,133273,199062858,69787,4034053,localForwarding
52,1494,1500,75,52,57,1500,26,6,1336,208640,2412,27,2538,187493,2979,280255690,6,201046,300525118,106075,6106633,localForwarding
52,1492,1500,93,52,58,1500,33,4,8765,204716,13164,69,16767,206036,15327,743861847,6,83657,124878210,43767,2545077,localForwarding
52,1481,1500,154,52,60,804,41,5,8290,180693,14939,65,15723,185374,18399,24406776,6,2945,4362482,1547,93249,localForwarding
52,1490,1500,107,52,58,1500,40,5,9641,360171,16350,67,18413,283341,19747,464708680,6,47192,70342630,24738,1456065,localForwarding
52,1487,1500,125,52,60,1500,51,4,9566,310079,16871,73,18260,227630,20571,266331399,6,26768,39816798,14053,844525,localForwarding
52,1487,1500,125,52,59,1500,39,5,1920,964586,5992,24,3671,1004516,8604,1560698172,6,621457,924344826,329303,19505097,localForwarding
52,1487,1500,126,52,59,1500,39,5,1877,964586,6768,24,3587,1004516,9731,800696307,6,324968,483269942,172230,10206301,localForwarding
52,1490,1500,109,52,59,1500,43,4,8577,204716,14079,69,16391,206036,16905,353859125,6,40020,59640038,20978,1240865,localForwarding
52,1494,1500,79,52,57,1500,26,5,8051,312881,12198,15,15388,310020,14338,1674990109,6,206478,308573950,108073,6225105,localForwarding
52,1492,1500,94,52,58,1500,35,3,4993,663228,10315,23,9497,702956,13237,363248963,6,70211,104782554,36967,2155365,localForwarding
52,1493,1500,89,52,57,1500,30,5,8158,152022,12513,7,15580,155628,14754,907505062,6,109760,163892190,57517,3331933,localForwarding
52,1494,1500,76,52,57,1500,24,4,1889,787767,4006,13,3585,814364,4957,1573803873,6,804482,1202467254,424488,24406285,localForwarding
52,1492,1500,95,52,58,1500,33,5,7908,152022,12711,7,15090,155628,15234,667502702,6,83015,123887330,43547,2532293,localForwarding
52,1487,1500,125,52,59,1500,49,5,5499,141099,10453,7,10470,142373,13273,177499316,6,30276,45021422,15960,953081,localForwarding
52,1488,1500,118,52,59,1500,47,6,9714,388652,16984,71,18560,485049,20810,327300174,6,32676,48644598,17132,1020809,localForwarding
52,1494,1500,82,52,57,1500,27,6,9104,388652,13020,67,17434,485049,14886,1517298896,6,165465,247240514,86433,4988233,localForwarding
52,1490,1500,104,52,58,1500,37,5,7475,152022,12965,7,14240,155628,15884,447509028,6,58398,87064990,30698,1796897,localForwarding
52,1494,1500,77,52,57,1500,27,6,1347,208640,2553,27,2559,187493,3219,240257161,6,169809,253785362,89601,5164257,localForwarding
52,1492,1500,93,52,58,1500,33,4,9203,310079,14470,68,17583,227630,17087,756330768,6,80936,120819758,42406,2467645,localForwarding
52,1490,1500,106,52,58,1500,40,5,9949,998842,16617,65,19016,1040093,20195,484419179,6,47430,70705390,24845,1462121,localForwarding
52,1493,1500,87,52,57,1500,30,4,9127,310079,13796,68,17449,227630,16090,1066332864,6,115577,172626850,60495,3503085,localForwarding
52,1494,1500,81,52,57,1500,26,5,8510,152022,12269,7,16274,155628,14085,1677497806,6,195703,292433346,102377,5899625,localForwarding
52,1494,1500,77,52,57,1500,28,5,2382,785034,5042,66,4522,756412,6196,357792004,6,144575,216097706,76275,4402437,localForwarding
52,1487,1500,125,52,59,1500,39,5,1917,964586,6046,24,3665,1004516,8680,1470696325,6,586351,872130202,310715,18403129,localForwarding
52,1493,1500,90,52,58,1500,33,3,9195,641626,13331,67,17592,680661,15369,745155166,6,79756,119082070,41719,2428261,localForwarding
52,1494,1500,76,52,57,1500,23,4,1354,787767,3404,25,2568,814364,4288,613816471,6,434904,650007222,229596,13178905,localForwarding
52,1483,1500,140,52,60,1500,52,5,1696,635423,6866,19,3229,675196,9621,235013306,6,54539,80895050,28981,1746377,localForwarding
52,1487,1500,122,52,58,1500,36,6,1583,964586,6967,28,3029,1004516,10006,200697551,6,97952,145724070,51897,3060297,localForwarding
52,1490,1500,105,52,58,1500,39,6,1496,208640,4075,27,2850,187493,5624,90254530,6,52621,78417994,27827,1631321,localForwarding
52,1493,1500,86,52,57,1500,29,3,8531,339082,12530,62,16304,186251,14459,1057812550,6,122299,182677578,64023,3704961,localForwarding
52,1493,1500,90,52,58,1500,32,3,7629,768308,12320,14,14562,809163,14890,691408775,6,89155,133117586,46753,2715529,localForwarding
52,1484,1500,136,52,59,1500,49,5,1686,978850,7335,11,3210,1017896,10320,325011889,6,84763,125799570,45013,2694105,localForwarding
52,1493,1500,87,52,57,1500,30,4,9129,310079,13820,68,17452,227630,16127,1056333939,6,114460,170955734,59914,3469801,localForwarding
52,1493,1500,89,52,58,1500,31,3,7816,768308,12424,14,14923,809163,14924,761400314,6,95974,143312486,50311,2919121,localForwarding
52,1484,1500,134,52,60,1500,51,5,1716,999767,8385,11,3271,1017896,11850,624420302,6,162094,240682342,86011,5160977,localForwarding
52,1484,1500,135,52,60,1500,51,5,1718,999767,8395,11,3276,1017896,11871,663569195,6,171118,254049734,90804,5449685,localForwarding
52,1484,1500,137,52,60,1500,52,5,1716,999767,8686,8,3271,1017896,12291,1204062192,6,306291,454628634,162600,9775609,localForwarding
52,1492,1500,91,52,58,1500,33,3,7444,768308,12114,14,14206,809163,14693,631405526,6,83305,124363114,43701,2540793,localForwarding
52,1487,1500,125,52,59,1500,39,5,1898,964586,6428,24,3626,1004516,9228,1020687711,6,409387,608911690,216961,12845385,localForwarding
52,1491,1500,104,52,58,1500,39,5,9966,998842,16457,65,19055,1040093,19918,514393365,6,50363,75093506,26367,1549185,localForwarding
52,1492,1500,93,52,58,1500,34,3,5517,663228,10988,23,10501,702956,14013,443268231,6,78044,116491318,41058,2389409,localForwarding
52,1484,1500,136,52,60,1500,51,5,1705,999767,8318,8,3248,1017896,11773,1595012265,6,414253,614897394,219858,13195245,localForwarding
52,1484,1500,137,52,60,1500,51,5,1716,999767,8650,8,3271,1017896,12245,1364999753,6,354375,525974202,188100,11295049,localForwarding
52,1493,1500,86,52,57,1500,29,4,8843,204716,12803,69,16923,206036,14697,1163865258,6,130296,194623742,68123,3939365,localForwarding
52,1492,1500,93,52,58,1500,33,5,9343,360171,14658,67,17851,283341,17301,814704673,6,86046,128441782,45066,2619777,localForwarding
52,1484,1500,137,52,60,1500,57,4,9464,310079,17329,73,18068,227630,21388,206331868,6,20716,30762446,10882,662977,localForwarding
52,1487,1500,127,52,60,1500,52,6,9913,388652,17884,73,18923,485049,22097,267306099,6,25968,38615198,13634,820721,localForwarding
52,1480,1500,154,52,61,1500,63,5,3968,140057,10189,7,7551,142373,13547,77506453,6,16760,24810262,8885,548173,localForwarding
52,1491,1500,102,52,58,1500,38,4,9990,998842,16206,65,19104,1040093,19487,564427961,6,55252,82405550,28918,1695181,localForwarding
52,1492,1500,91,52,58,1500,32,6,9213,388652,14068,68,17632,485049,16518,847294051,6,90778,135531030,47466,2757057,localForwarding
52,1494,1500,81,52,57,1500,27,5,7894,312881,12203,15,15079,310020,14454,1394983172,6,175126,261671030,91719,5289065,localForwarding
52,1491,1500,99,52,58,1500,38,3,6054,768308,10521,14,11536,809163,13119,351407076,6,56187,83813874,29540,1730057,localForwarding
52,1472,1500,182,52,62,1500,69,5,2052,602041,10078,25,3914,602113,13937,23748149,6,7592,11179542,4055,254065,localForwarding
52,1484,1500,136,52,60,1500,51,5,1710,999767,8440,8,3258,1017896,11927,1165012730,6,303494,450528374,161087,9666741,localForwarding
52,1494,1500,80,52,57,1500,27,3,8667,339082,12196,62,16580,186251,13824,1567818643,6,179215,267817466,93718,5405149,localForwarding
52,1494,1500,83,52,57,1500,27,5,9155,360171,13217,67,17518,283341,15144,1534710705,6,166452,248692390,87022,5021233,localForwarding
52,1493,1500,88,52,57,1500,29,5,7424,312881,12273,15,14166,310020,14869,914977344,6,121558,181516182,63748,3687501,localForwarding
52,1493,1500,87,52,57,1500,29,5,9223,360171,13791,67,17638,283341,16016,1164712360,6,125112,186864254,65456,3786713,localForwarding
52,1491,1500,100,52,58,1500,38,3,10130,394349,15672,68,19370,420188,18403,581456956,6,56432,84176094,29541,1730397,localForwarding
52,1486,1500,129,52,60,1500,53,6,9955,388652,18113,73,19004,485049,22429,257295200,6,24854,36950030,13049,787229,localForwarding
52,1494,1500,76,52,57,1500,25,6,1339,780510,3002,27,2545,721963,3727,360255990,6,255756,382301230,134927,7765801,localForwarding
52,1495,1500,75,52,57,1500,26,5,2422,785034,4885,54,4599,756412,5917,467792687,6,187552,280397534,98913,5696973,localForwarding
52,1494,1500,82,52,57,1500,27,6,9110,388652,13091,67,17446,485049,14998,1467303975,6,159858,238854246,83512,4821029,localForwarding
52,1482,1500,150,52,61,1500,64,5,9938,360171,20378,96,18872,283341,25523,94637230,6,9035,13391018,4768,295577,localForwarding
52,1493,1500,88,52,57,1500,29,4,1380,602041,3477,25,2623,602113,4599,183816848,6,123008,183662062,64973,3755341,localForwarding
52,1493,1500,85,52,57,1500,28,4,8853,204716,12732,69,16943,206036,14585,1243863279,6,139188,207919814,72764,4205129,localForwarding
52,1494,1500,82,52,57,1500,27,4,8872,204716,12567,69,16980,206036,14306,1563857368,6,174962,261418606,91447,5274373,localForwarding
52,1493,1500,85,52,57,1500,29,4,9106,310079,13530,68,17415,227630,15683,1196314965,6,130115,194372154,68077,3937093,localForwarding
52,1419,1500,314,52,77,804,95,5,8625,131571,17552,99,16225,136519,21250,3838261,6,446,633014,235,18149,localForwarding
52,1494,1500,81,52,57,1500,27,3,8663,339082,12201,62,16571,186251,13836,1537814861,6,175844,262774062,91958,5304365,localForwarding
52,1484,1500,138,52,61,1500,58,5,10598,360171,20747,70,20172,283341,25800,224705536,6,20287,30120162,10684,651913,localForwarding
52,1493,1500,88,52,57,1500,30,5,7383,312881,12264,15,14085,310020,14875,884989090,6,118176,176456902,61987,3586761,localForwarding
52,1493,1500,89,52,57,1500,30,5,7337,312881,12291,15,13996,310020,14940,854989338,6,114832,171456742,60239,3486697,localForwarding
52,1488,1500,118,52,59,1500,50,3,6685,339082,11946,67,12738,186251,14716,207820515,6,29069,43276154,15299,915893,localForwarding
52,1480,1500,155,52,62,1500,68,5,10880,360171,22137,70,20700,283341,27760,164696454,6,14247,21098146,7514,470465,localForwarding
52,1494,1500,82,52,57,1500,27,4,9084,310079,13290,68,17377,227630,15321,1436330501,6,156862,234375998,82038,4736457,localForwarding
52,1493,1500,84,52,57,1500,28,4,8856,204716,12720,69,16951,206036,14564,1293846097,6,144781,216287586,75679,4372021,localForwarding
52,1484,1500,137,52,60,1500,51,5,1711,999767,8487,8,3261,1017896,12014,1462549844,6,378377,561599546,200838,12058077,localForwarding
52,1493,1500,91,52,58,1500,32,3,8406,339082,12726,62,16058,186251,14846,807816380,6,94365,140895242,49437,2869929,localForwarding
52,1491,1500,99,52,58,1500,37,3,10026,998842,16013,65,19176,1040093,19129,624418882,6,61033,91050002,31937,1868201,localForwarding
52,1493,1500,84,52,57,1500,28,5,8386,152022,12289,7,16031,155628,14221,1297507819,6,153280,228981406,80227,4631905,localForwarding
52,1494,1500,83,52,57,1500,28,6,9125,388652,13212,67,17473,485049,15189,1327301910,6,144260,215526174,75369,4354729,localForwarding
52,1492,1500,93,52,58,1500,35,3,9067,641626,13278,68,17342,680661,15414,655158658,6,70961,105923266,37131,2165589,localForwarding
52,1494,1500,77,52,57,1500,25,4,1764,787767,3882,13,3350,814364,4837,1253816446,6,683121,1020969922,360495,20736089,localForwarding
52,1494,1500,77,52,57,1500,25,4,1749,787767,3881,13,3321,814364,4848,1203815238,6,660452,987050662,348539,20052169,localForwarding
52,1487,1500,126,52,59,1500,39,6,1643,964586,7097,24,3145,1004516,10274,410697264,6,185940,276512262,98581,5837665,localForwarding
52,1491,1500,101,52,58,1500,37,3,9708,252393,15054,70,18559,242318,17652,607332767,6,60276,89907110,31554,1846257,localForwarding
52,1484,1500,135,52,59,1500,50,5,1720,999767,8527,11,3279,1017896,12036,685009403,6,180137,267423650,95592,5732565,localForwarding
52,1383,1500,375,52,84,804,109,5,11835,160198,25619,100,21789,161077,31087,6220848,6,329,455074,175,14741,localForwarding
52,1488,1500,119,52,58,1500,37,6,1555,964586,9404,38,2978,1004516,13402,69415852,6,35937,53481922,19024,1120745,localForwarding
52,1493,1500,84,52,57,1500,28,3,8572,339082,12386,62,16389,186251,14200,1177815689,6,135702,202730318,71014,4105117,localForwarding
52,1494,1500,82,52,57,1500,27,4,9084,310079,13334,68,17375,227630,15396,1466333694,6,160160,239310454,83772,4835793,localForwarding
52,1484,1500,137,52,60,1500,51,5,1721,999767,8524,8,3281,1017896,12033,964130527,6,252240,374392446,133863,8032249,localForwarding
52,1487,1500,125,52,59,1500,39,5,1922,964586,6027,24,3674,1004516,8659,1540696792,6,611563,909577282,324081,19203361,localForwarding
52,1491,1500,104,52,58,1500,40,3,10114,394349,15886,68,19333,420188,18772,511455657,6,49604,73965142,25977,1526493,localForwarding
52,1492,1500,91,52,58,1500,32,3,8373,339082,12732,62,15992,186251,14881,757820932,6,88890,132710606,46578,2706381,localForwarding
52,1490,1500,108,52,58,1500,42,3,10516,1027457,17001,72,20109,1063535,20357,478810299,6,44188,65860798,23133,1364445,localForwarding
52,1494,1500,82,52,57,1500,27,6,9102,388652,13005,67,17432,485049,14861,1527289898,6,166585,248915066,87016,5021573,localForwarding
52,1484,1500,134,52,59,1500,50,5,1714,999767,8273,11,3268,1017896,11665,605012669,6,157369,233684298,83490,5006333,localForwarding
52,1494,1500,80,52,57,1500,26,4,1585,787767,3788,25,3009,814364,4822,913810361,6,546172,816077950,288334,16608633,localForwarding
52,1487,1500,127,52,60,1500,51,3,9044,252393,15819,72,17246,242318,19380,267317904,6,27110,40314878,14240,855257,localForwarding
52,1488,1500,116,52,59,1500,44,5,6551,152022,12387,7,12466,155628,15529,267503176,6,39139,58266234,20626,1220449,localForwarding
52,1490,1500,105,52,59,1500,43,5,2340,785034,7017,66,4449,756412,9203,107792427,6,40333,60129250,21338,1260161,localForwarding
52,1485,1500,135,52,60,1500,57,5,8120,224159,14688,70,15474,227871,18174,196219242,6,20710,30762638,10888,663337,localForwarding
52,1493,1500,84,52,57,1500,28,5,9170,360171,13393,67,17548,283341,15414,1394705611,6,150907,225448290,78899,4556069,localForwarding
52,1478,1500,165,52,63,1500,71,5,8260,252393,17218,72,15709,242318,22016,127332603,6,12734,18826918,6720,424953,localForwarding
52,1476,1500,172,52,64,1500,76,6,9820,388652,20768,93,18720,485049,26748,117296925,6,10941,16153770,5768,370553,localForwarding
52,1494,1500,80,52,57,1500,26,3,8677,339082,12159,62,16601,186251,13758,1627822182,6,185916,277842902,97214,5605229,localForwarding
52,1491,1500,100,52,58,1500,36,5,6183,312881,11794,15,11774,310020,14816,424979330,6,66872,99723230,35168,2051725,localForwarding
52,1494,1500,77,52,57,1500,25,4,1769,787767,3885,13,3358,814364,4838,1263815603,6,687038,1026830854,362552,20853613,localForwarding
52,1487,1500,124,52,59,1500,39,6,1630,964586,7114,24,3119,1004516,10291,390656611,6,179804,267450558,95318,5637189,localForwarding
52,1491,1500,101,52,58,804,28,5,3101,135368,6277,67,5872,139984,7521,27791053,6,8962,13367038,4726,275281,localForwarding
52,8432,16436,7840,52,58,756,17,2,36397,960161,109794,11,47693,959564,114468,1223964793,6,33628,283571974,25664,1503509,remoteForwarding
52,8334,16436,7847,52,58,756,17,2,34187,813441,104311,11,45242,772696,109199,1014377465,6,29672,247315606,22422,1313613,remoteForwarding
52,8257,16436,8083,52,58,756,17,14,46181,830258,136697,11,57202,829067,149526,1267553670,6,27448,226661750,22160,1286453,remoteForwarding
52,8231,16436,7975,52,58,756,17,15,45500,703986,134107,11,55723,703322,145786,883216882,6,19412,159795254,15851,919745,remoteForwarding
52,8200,16436,7981,52,58,756,18,14,44072,529611,130015,10,53928,528542,141157,458661702,6,10408,85349862,8506,494317,remoteForwarding
52,8174,16436,7915,52,58,756,22,15,41608,519250,122492,10,50459,518444,132463,195227133,6,4693,38361466,3870,225837,remoteForwarding
52,8226,16436,8161,52,58,756,23,42,87556,1013839,264247,70,109160,999488,290557,391666269,6,4243,34902962,3408,199653,remoteForwarding
52,8231,16436,8128,52,58,756,20,42,87009,1013839,263829,70,108293,999762,289934,611538317,6,6648,54719862,5349,312105,remoteForwarding
52,8397,16436,7747,52,58,756,18,2,36874,960161,109430,11,47542,959564,113095,653900940,6,17734,148919438,13755,805377,remoteForwarding
52,8227,16436,8074,52,58,756,19,14,76608,981463,232096,11,94308,980232,253273,630262130,6,8228,67695238,6684,389109,remoteForwarding
52,8223,16436,7958,52,57,756,17,13,44905,544673,132623,10,54444,543844,143552,1035482567,6,23060,189622550,19020,1101909,remoteForwarding
52,8243,16436,7979,52,57,756,17,15,45744,703986,134928,10,56080,703322,146767,1293054395,6,28268,233033462,23058,1337325,remoteForwarding
52,8200,16436,7981,52,58,756,18,14,44116,529611,130153,10,53997,528542,141332,478528983,6,10848,88963926,8863,514993,remoteForwarding
52,8367,16436,7882,52,58,756,19,2,32931,734976,100647,11,43778,712020,105186,367390643,6,11156,93346006,8393,493385,remoteForwarding
52,8399,16436,7967,52,58,756,19,2,36966,928737,113751,11,49420,927820,120176,385970749,6,10442,87705534,7811,459617,remoteForwarding
52,8259,16436,8088,52,58,756,16,14,46109,830258,136529,11,57159,829067,149404,1757478598,6,38116,314814342,30748,1784341,remoteForwarding
52,8346,16436,7811,52,58,756,17,2,36572,928737,109978,11,47801,927820,114544,826066152,6,22587,188511490,17282,1011869,remoteForwarding
52,7959,16436,7887,52,59,756,35,15,80784,991492,237158,12,97215,990619,255581,95797141,6,1152,9169878,958,57325,remoteForwarding
52,8189,16436,8163,52,59,756,27,42,88287,1013839,264373,70,109671,999488,290082,210910696,6,2265,18548714,1826,107885,remoteForwarding
52,8246,16436,7984,52,57,756,16,15,45809,703986,135164,10,56187,703322,147074,1463004521,6,31938,263386590,26039,1510049,remoteForwarding
52,8109,16436,7990,52,59,756,34,15,40781,516804,116487,11,49310,515778,125652,48571136,6,1192,9666998,986,59069,remoteForwarding
52,8245,16436,8074,52,58,756,17,14,76647,981623,233319,10,94166,980640,254543,1610814262,6,21017,173302730,17107,992641,remoteForwarding
52,8243,16436,8022,52,57,756,17,3,62939,898225,194227,11,76876,897290,211381,1617549820,6,25701,211871194,21042,1219965,remoteForwarding
52,8379,16436,7947,52,59,756,24,2,36774,960217,112537,11,48570,959618,118049,143865281,6,3912,32779270,2963,175409,remoteForwarding
52,8409,16436,7790,52,58,756,17,2,36886,960161,110230,11,47896,959564,114330,863951299,6,23423,196967746,18039,1056321,remoteForwarding
52,8472,16436,7896,52,58,756,19,2,37371,960161,113253,11,49003,959564,118242,423830532,6,11341,96088490,8650,508333,remoteForwarding
52,148,692,195,52,159,756,221,41,46308,128861,47914,75,34730,128783,44623,416788,6,10,1486,13,2073,remoteForwarding
52,8458,16436,7893,52,59,756,24,3,37357,960161,112488,12,48738,959564,117070,143827085,6,3850,32564606,2952,174789,remoteForwarding
52,8336,16436,7852,52,58,756,17,2,34399,835706,105108,11,45549,795775,110090,1114469298,6,32399,270092514,24468,1433349,remoteForwarding
52,8199,16436,7984,52,57,756,17,14,44749,534965,132129,10,54761,533791,143458,868456256,6,19408,159132598,15860,919781,remoteForwarding
52,8236,16436,8133,52,58,756,20,42,86764,1013839,263530,70,108080,999762,289736,710999182,6,7738,63731982,6221,362681,remoteForwarding
52,8245,16436,8077,52,58,756,17,14,76574,981463,233081,10,94131,980232,254346,1520228151,6,19854,163706014,16151,937313,remoteForwarding
52,8204,16436,7990,52,58,756,17,14,44627,534965,131719,10,54695,533791,143107,728594254,6,16327,133954002,13322,773069,remoteForwarding
52,8251,16436,8156,52,58,756,19,17,87301,1020445,264882,73,108971,999483,291511,888743133,6,9662,79724334,7751,451553,remoteForwarding
52,8353,16436,7840,52,58,756,17,2,35228,813717,107247,11,46293,773708,112069,1186928977,6,33692,281440134,25640,1501061,remoteForwarding
52,8360,16436,7925,52,58,756,19,2,31396,813441,97880,11,42433,772696,103282,434564105,6,13842,115722222,10242,602637,remoteForwarding
52,8380,16436,7783,52,58,756,17,2,32134,849510,98730,10,42727,848424,103683,890730936,6,27719,232293154,20848,1223509,remoteForwarding
52,8227,16436,8004,52,58,756,18,3,63974,884520,196303,11,78145,883516,213592,707297661,6,11057,90975146,9052,525973,remoteForwarding
52,8227,16436,8001,52,58,756,18,3,64005,884520,196384,11,78159,883516,213650,698043397,6,10907,89734946,8932,519013,remoteForwarding
52,8220,16436,7961,52,57,756,17,13,44818,544673,132392,10,54382,543844,143366,985145552,6,21982,180710622,18116,1049669,remoteForwarding
52,8398,16436,7798,52,58,756,17,2,33532,877603,102968,10,44310,848424,107888,1310636422,6,39054,327986126,29555,1732625,remoteForwarding
52,7995,16436,7504,52,60,756,36,2,29370,733611,87559,12,37894,732838,90028,32894593,6,1121,8962842,869,52697,remoteForwarding
52,7988,16436,7894,52,59,756,30,15,73335,996697,216331,12,88506,974795,233250,118510333,6,1617,12916970,1340,79621,remoteForwarding
52,8379,16436,7863,52,58,756,17,2,35851,928737,108805,11,47331,927820,113871,1396053500,6,38909,326030362,29474,1726445,remoteForwarding
52,8219,16436,7937,52,57,756,16,13,45302,546798,133815,10,54640,545711,144406,1595229755,6,35214,289429438,29196,1689525,remoteForwarding
52,8242,16436,8020,52,57,756,17,3,62978,898225,194314,11,76891,897290,211434,1577667074,6,25052,206500566,20519,1189649,remoteForwarding
52,8361,16436,7925,52,58,756,19,2,31695,813441,98725,11,42778,772696,104116,464313437,6,14650,122496094,10855,638497,remoteForwarding
52,8171,16436,7972,52,58,756,24,14,40812,517867,119857,11,49727,516761,129764,138639707,6,3398,27765086,2789,163385,remoteForwarding
52,8233,16436,7973,52,58,756,17,15,45538,703986,134223,11,55761,703322,145889,943146318,6,20712,170534534,16915,981361,remoteForwarding
52,8416,16436,7815,52,58,756,17,2,36957,960161,110934,11,48161,959564,115295,993960044,6,26896,226371446,20639,1208705,remoteForwarding
52,8108,16436,8169,52,60,756,39,17,93359,1020445,270568,73,114433,997316,294815,88712671,6,912,7394902,745,45193,remoteForwarding
52,8471,16436,7893,52,58,756,19,2,37365,960161,113181,11,48996,959564,118191,433817016,6,11610,98355006,8855,520337,remoteForwarding
52,8244,16436,8088,52,58,756,20,14,47066,830258,139623,11,58167,829067,152607,307297626,6,6530,53836606,5284,308245,remoteForwarding
52,8219,16436,7957,52,57,756,17,13,44813,544673,132384,10,54356,543844,143332,965422138,6,21544,177089046,17762,1029149,remoteForwarding
52,8241,16436,7977,52,57,756,17,15,45731,703986,134884,10,56049,703322,146689,1242840255,6,27178,223999566,22175,1286129,remoteForwarding
52,8225,16436,8087,52,58,756,20,14,76509,981463,231615,11,94356,980232,253000,490274102,6,6409,52718522,5197,303049,remoteForwarding
52,8223,16436,7947,52,57,756,16,13,45278,546798,133764,10,54712,545711,144513,1515361002,6,33468,275215398,27698,1603229,remoteForwarding
52,8336,16436,7850,52,58,756,17,2,34287,813441,104656,11,45389,772696,109562,1064374415,6,31044,258784422,23451,1373841,remoteForwarding
52,7066,16436,7996,52,75,756,91,17,64679,617384,142737,14,69300,616940,145657,7761712,6,121,854986,113,8537,remoteForwarding
52,8356,16436,7858,52,58,756,18,2,34258,813717,104877,11,45391,773708,110067,666713798,6,19461,162626426,14689,861577,remoteForwarding
52,8221,16436,7945,52,58,756,19,15,45223,703986,133064,11,55195,703322,144405,433065165,6,9577,78740362,7847,456209,remoteForwarding
52,8250,16436,8156,52,58,756,19,17,87419,1020445,265069,73,109109,999483,291699,868801582,6,9442,77905374,7575,441345,remoteForwarding
52,156,692,203,52,403,2500,667,47,100393,478543,115934,72,68447,518042,112239,14668546,6,21,3290,28,11285,remoteForwarding
52,8336,16436,7851,52,58,756,17,2,34272,813441,104617,11,45392,772696,109546,1054508110,6,30768,256504822,23232,1361109,remoteForwarding
52,8351,16436,7817,52,58,756,17,2,36623,928737,110283,11,47915,927820,114906,915906616,6,24979,208623362,19094,1117901,remoteForwarding
52,8416,16436,7857,52,59,756,29,3,37469,960161,111995,12,48414,959564,116264,73928252,6,1974,16613710,1528,91381,remoteForwarding
52,8361,16436,7924,52,58,756,18,2,31788,813441,98938,11,42881,772696,104301,474311416,6,14922,124775054,11062,650605,remoteForwarding
52,8258,16436,8157,52,58,756,17,17,86196,1020445,264003,73,107740,999483,290813,1638733907,6,17820,147162918,14280,830229,remoteForwarding
52,8215,16436,7958,52,57,756,17,13,44719,537470,132084,10,54266,535545,143016,865284431,6,19350,158960542,15946,924157,remoteForwarding
52,8215,16436,7961,52,57,756,17,13,44716,537470,132082,10,54281,535545,143038,875512974,6,19580,160862182,16130,934829,remoteForwarding
52,8334,16436,7795,52,58,756,18,2,36523,928737,109563,11,47584,927820,113966,735649903,6,20142,167874702,15461,905081,remoteForwarding
52,8177,16436,7976,52,58,756,21,14,42251,528126,124464,11,51602,526941,134966,208681645,6,4940,40395686,4045,236089,remoteForwarding
52,8247,16436,8069,52,58,756,19,14,46721,830258,138373,11,57701,829067,151168,417640277,6,8940,73733462,7239,421521,remoteForwarding
